gene_name,sample_id,TPM
HNRNPA1,27821,13.410865473692638
HNRNPA1,27822,13.263443726957457
HNRNPA1,27823,13.45347322025377
HNRNPA1,27824,13.239659169895749
HNRNPA1,27825,13.038309062774882
HNRNPA1,27826,13.346676129237219
HNRNPA1,27827,13.024597417681047
HNRNPA1,27842,12.968692486220279
HNRNPA1,27843,13.931502649465656
HNRNPA1,27844,13.695226626017831
HNRNPA1,27845,14.004963357535575
HNRNPA1,27846,14.117620080164286
HNRNPA1,27847,13.137945611926254
HNRNPA1,27848,14.060751930116723
HNRNPA1,27849,14.849010521708239
HNRNPA1,27850,13.257498898828723
HNRNPA1,27851,13.955151534340262
HNRNPA1,27852,14.936670987686751
HNRNPA1,27853,14.325262699267777
HNRNPA1,28832,12.700847361315997
HNRNPA1,28833,13.113194997660914
HNRNPA1,28834,13.660120764975254
HNRNPA1,28835,13.388354971708248
HNRNPA1,28836,14.084461911725905
HNRNPA1,28837,14.091734697199838
HNRNPA1,28838,14.072001482817647
HNRNPA1,28839,14.26737260708611
HNRNPA1,28840,14.243560886470704
HNRNPA1,28841,14.243921369042246
HNRNPA1,28842,13.59541905695138
HNRNPA1,28843,13.035714218769451
HNRNPA1,28844,13.720839968062492
HNRNPA1,28845,14.19006546638833
HNRNPA1,28846,12.996835847109725
HNRNPA1,28847,14.349521207414249
HNRNPA1,28848,13.534926079175975
HNRNPA1,28849,13.715187262159207
HNRNPA1,28850,13.382490565786734
HNRNPA1,28851,14.1035467158086
HNRNPA1,28866,14.203281137360788
HNRNPA1,28867,15.078496080648911
HNRNPA1,28868,13.497586868734562
HNRNPA1,28869,12.812711064269092
HNRNPA1,28870,13.120241290466534
HNRNPA1,28871,13.740072957065447
HNRNPA1,28872,14.279634585506784
HNRNPA1,28873,13.102028829595271
HNRNPA1,28874,14.748770807827642
HNRNPA1,28875,14.009714947673762
HNRNPA1,28876,13.649845095233774
HNRNPA1,28877,13.05532536209691
HNRNPA1,28960,14.333830392474068
HNRNPA1,28961,14.537193371138233
HNRNPA1,28962,13.600046526752987
HNRNPA1,28963,11.574409464379107
HNRNPA1,28964,13.424971467467229
HNRNPA1,28965,13.941017799677983
HNRNPA1,28966,13.256915815168398
HNRNPA1,28967,15.41490008668134
HNRNPA1,28968,14.097875483868975
HNRNPA1,28969,14.263631441511574
HNRNPA1,28970,14.06613490512929
HNRNPA1,28971,14.13597027429722
HNRNPA1,28972,14.092913732465261
HNRNPA1,28973,13.508595923890681
HNRNPA1,28974,13.648334524484126
HNRNPA1,28975,13.229787792906984
HNRNPA1,28976,15.054976324732598
HNRNPA1,28977,14.888264872901567
HNRNPA1,28978,12.627174532464663
HNRNPA1,28979,13.966501607543531
HNRNPA1,28994,13.05251635503671
HNRNPA1,28995,12.772181017378639
HNRNPA1,28996,14.266914907009618
HNRNPA1,28997,14.0642213951404
HNRNPA1,28998,13.910441595312216
HNRNPA1,28999,14.321484458199055
HNRNPA1,29000,14.477433530915526
HNRNPA1,29001,14.188279996815824
HNRNPA1,29002,13.448095674630636
HNRNPA1,29003,13.972300296858842
HNRNPA1,29004,13.72646969892135
HNRNPA1,29088,14.025433640323165
HNRNPA1,29089,13.262723832087456
HNRNPA1,29090,12.861131071341974
HNRNPA1,29091,14.061075210756933
HNRNPA1,29092,15.16987660540215
HNRNPA1,29093,13.328576070482502
HNRNPA1,29094,13.460740243712884
HNRNPA1,29095,14.528238879945551
HNRNPA1,29096,13.598767506648663
HNRNPA1,29097,12.969566157302403
HNRNPA1,29098,13.820541371410757
HNRNPA1,29099,13.615292964260458
HNRNPA1,29100,13.333710184135125
HNRNPA1,29101,13.577062962720005
HNRNPA1,29102,14.341630101347866
HNRNPA1,29103,13.473238518611392
HNRNPA1,29104,12.201277425987334
HNRNPA1,29105,13.094661588149647
HNRNPA1,29106,14.210409644494096
HNRNPA1,29107,14.319798901734181
HNRNPA1,29122,13.645541976346856
HNRNPA1,29123,14.563339203919911
HNRNPA1,29124,13.415772871823414
HNRNPA1,29125,15.290965982909535
HNRNPA1,29126,13.580967583170676
HNRNPA1,29127,12.998552230631928
HNRNPA1,29128,13.334572996446434
HNRNPA1,29129,13.451189791872041
HNRNPA1,29130,13.156060598465459
HNRNPA1,29131,12.396191977498383
HNRNPA1,29132,13.350285830023726
HNRNPA1,29133,12.47287411640745
HNRNPA1,29216,14.125567371301763
HNRNPA1,29217,13.751180503394574
HNRNPA1,29218,13.78949833913512
HNRNPA1,29219,14.296449936525732
HNRNPA1,29220,14.007818051801387
HNRNPA1,29221,13.342404509838628
HNRNPA1,29222,14.093146374841034
HNRNPA1,29223,13.334615769490165
HNRNPA1,29224,13.326923518280807
HNRNPA1,29225,14.163679132172362
HNRNPA1,29226,13.400385275213944
HNRNPA1,29227,13.584768055070887
HNRNPA1,29228,14.570991778026633
HNRNPA1,29229,13.374566469058175
HNRNPA1,29230,13.76053695027484
HNRNPA1,29231,14.941008452181322
HNRNPA1,29232,12.898654293123279
HNRNPA1,29233,13.612499694576224
HNRNPA1,29234,14.188871015524782
HNRNPA1,29235,13.80221850873877
HNRNPA1,29250,14.276775105299922
HNRNPA1,29251,12.39927744196445
HNRNPA1,29252,14.307999286941538
HNRNPA1,29253,15.356223780178093
HNRNPA1,29254,13.17790080011599
HNRNPA1,29255,13.993542390691184
HNRNPA1,29256,13.52464717014465
HNRNPA1,29257,14.250027094320247
HNRNPA1,29258,14.843186277263055
HNRNPA1,29259,11.462138745436729
HNRNPA1,29260,13.81608443949548
HNRNPA1,29261,14.211081266061349
HNRNPA1,29344,13.315608563973491
HNRNPA1,29345,13.825473594678648
HNRNPA1,29346,14.002294854271922
HNRNPA1,29347,14.205887339427834
HNRNPA1,29348,10.436972095983947
HNRNPA1,29349,13.886553760119003
HNRNPA1,29350,13.765177876719635
HNRNPA1,29351,14.037857723620913
HNRNPA1,29352,13.658881731160344
HNRNPA1,29353,14.056589267677053
HNRNPA1,29354,13.965230079455965
HNRNPA1,29355,13.400640456674939
HNRNPA1,29356,13.451839398076489
HNRNPA1,29357,12.847656025487645
HNRNPA1,29358,14.367159147160287
HNRNPA1,29359,13.61845565812434
HNRNPA1,29360,14.376130047352833
HNRNPA1,29361,14.01323120017923
HNRNPA1,29362,13.60353894035803
HNRNPA1,29363,13.660059171192374
HNRNPA1,29378,13.666800928622207
HNRNPA1,29379,13.68546184021126
HNRNPA1,29380,13.205008631694348
HNRNPA1,29381,13.742890043423184
HNRNPA1,29382,14.425073967425645
HNRNPA1,29383,13.89237918902363
HNRNPA1,29384,14.617136908541603
HNRNPA1,29385,14.299956801332367
HNRNPA1,29386,14.089325257614403
HNRNPA1,29387,11.677461922203305
HNRNPA1,29388,13.867935633552376
HNRNPA1,29389,14.301628113280517
HNRNPA1,29472,13.767437443695247
HNRNPA1,29473,14.240550192881019
HNRNPA1,29474,13.903799008427828
HNRNPA1,29475,11.902730156768126
HNRNPA1,29476,13.876339907306916
HNRNPA1,29477,13.194703485437575
HNRNPA1,29478,11.809548388700339
HNRNPA1,29479,13.927795179820983
HNRNPA1,29480,12.832644757294073
HNRNPA1,29481,14.017745658878475
HNRNPA1,29482,13.925121278121443
HNRNPA1,29483,13.563970625083064
HNRNPA1,29484,13.458113880855198
HNRNPA1,29485,14.480847456664302
HNRNPA1,29486,14.057093572218042
HNRNPA1,29487,15.31135964908079
HNRNPA1,29488,13.76047981210566
HNRNPA1,29489,13.488400666233586
HNRNPA1,29490,13.654532873419715
HNRNPA1,29491,14.636771525337497
HNRNPA1,29506,13.124256625645035
HNRNPA1,29507,14.053343620262604
HNRNPA1,29508,13.884987684874105
HNRNPA1,29509,13.264102899108476
HNRNPA1,29510,13.906138895548487
HNRNPA1,29511,13.11918462036394
HNRNPA1,29512,13.804694976008403
HNRNPA1,29513,13.401035326519182
HNRNPA1,29514,14.435029027174917
HNRNPA1,29515,14.374209209839574
HNRNPA1,29516,14.115264290236796
HNRNPA1,29517,13.596402284807752
HNRNPA1,53314,13.796759057033555
HNRNPA1,53315,13.988835544318224
HNRNPA1,53318,13.892052645939632
HNRNPA1,53319,14.029708406726503
HNRNPA1,53322,13.949689001447844
HNRNPA1,53323,14.252320350220064
HNRNPA1,53326,12.410158757262854
HNRNPA1,53327,11.809648606464476
HNRNPA1,53330,13.179014061823628
HNRNPA1,53331,13.93220121037046
HNRNPA1,53334,14.71205242026074
HNRNPA1,53335,14.073468202729908
HNRNPA1,53338,13.409102781659879
HNRNPA1,53339,14.449997610695423
HNRNPA1,53342,14.24879218593782
HNRNPA1,53343,15.331989306633439
HNRNPA1,53346,13.41009547448277
HNRNPA1,53347,13.212334307088792
HNRNPA1,53350,13.601643660897945
HNRNPA1,53351,13.424163275865325
HNRNPA1,53382,14.353162912932033
HNRNPA1,53383,14.048644055878261
HNRNPA1,53386,11.218615166484334
HNRNPA1,53387,11.209460169817813
HNRNPA1,53390,14.245217996484703
HNRNPA1,53391,13.914199745502943
HNRNPA1,53394,15.307054995013578
HNRNPA1,53395,13.386622099189921
HNRNPA1,53398,13.859582173755097
HNRNPA1,53399,14.113397102988248
HNRNPA1,53402,13.824805214894713
HNRNPA1,53403,15.1528074901087
HNRNPA1,53570,13.728844755944925
HNRNPA1,53571,13.673458375276276
HNRNPA1,53574,14.097757702044865
HNRNPA1,53575,14.542185930373947
HNRNPA1,53578,12.339243887275128
HNRNPA1,53579,13.388359703352037
HNRNPA1,53582,13.74947270177472
HNRNPA1,53583,13.83624875888851
HNRNPA1,53586,14.270642097374632
HNRNPA1,53587,13.826957359234433
HNRNPA1,53590,13.068446506103598
HNRNPA1,53591,13.506803998127218
HNRNPA1,53594,14.315546826553515
HNRNPA1,53595,14.156686551037106
HNRNPA1,53598,10.943213492052042
HNRNPA1,53599,13.820558036633225
HNRNPA1,53602,14.31627712256929
HNRNPA1,53603,13.235968199937387
HNRNPA1,53606,12.166664934644507
HNRNPA1,53607,13.172977026187422
HNRNPA1,53638,13.853513479232445
HNRNPA1,53639,13.662898240804127
HNRNPA1,53642,14.576373477961992
HNRNPA1,53643,14.553585484626295
HNRNPA1,53646,13.9844981687308
HNRNPA1,53647,14.63136655015157
HNRNPA1,53650,13.370074733716727
HNRNPA1,53651,12.819362996319951
HNRNPA1,53654,13.651328421511947
HNRNPA1,53655,13.603055323018719
HNRNPA1,53658,11.680295049922867
HNRNPA1,53659,13.652141316903224
HNRNPA1,53826,13.122672670691824
HNRNPA1,53827,13.679274917007955
HNRNPA1,53830,13.57494413178108
HNRNPA1,53831,14.017792346010308
HNRNPA1,53834,13.827791936472233
HNRNPA1,53835,14.645391822408765
HNRNPA1,53838,13.971835066999734
HNRNPA1,53839,13.534493469268872
HNRNPA1,53842,13.081107910553326
HNRNPA1,53843,13.142133696646024
HNRNPA1,53846,12.603182083779837
HNRNPA1,53847,12.97399576627344
HNRNPA1,53850,15.061023527806581
HNRNPA1,53851,13.73220027478396
HNRNPA1,53854,13.416999790422842
HNRNPA1,53855,13.383300208288759
HNRNPA1,53858,13.365486995475504
HNRNPA1,53859,13.716008813392733
HNRNPA1,53862,15.47148210985163
HNRNPA1,53863,14.277942929310134
HNRNPA1,53894,13.372551747287593
HNRNPA1,53895,12.294436939233503
HNRNPA1,53898,14.153013001780709
HNRNPA1,53899,12.086454456129005
HNRNPA1,53902,12.536897686153829
HNRNPA1,53903,13.546808187628622
HNRNPA1,53906,14.528579457790656
HNRNPA1,53907,15.102273878915257
HNRNPA1,53910,12.782391535933114
HNRNPA1,53911,14.334135360597108
HNRNPA1,53914,14.330110145433844
HNRNPA1,53915,13.769327140204982
HNRNPA1,54082,14.499467616145289
HNRNPA1,54083,13.686250078973277
HNRNPA1,54086,15.272056121347909
HNRNPA1,54087,13.549898142455799
HNRNPA1,54090,14.448214889954905
HNRNPA1,54091,14.105390497506148
HNRNPA1,54094,13.942369804034664
HNRNPA1,54095,15.145137085907571
HNRNPA1,54098,14.110872297698222
HNRNPA1,54099,14.22454701471933
HNRNPA1,54102,13.83579806576361
HNRNPA1,54103,13.939941806518396
HNRNPA1,54106,14.682345559880257
HNRNPA1,54107,14.199994904091628
HNRNPA1,54110,13.484632802473927
HNRNPA1,54111,13.650720672023944
HNRNPA1,54114,13.857024171620713
HNRNPA1,54115,14.023353166924934
HNRNPA1,54118,13.661544555660706
HNRNPA1,54119,13.934281461183302
HNRNPA1,54150,14.445876822757395
HNRNPA1,54151,13.881971577425695
HNRNPA1,54154,13.686061835510088
HNRNPA1,54155,14.187884239952412
HNRNPA1,54158,13.895256448174637
HNRNPA1,54159,12.4770936647821
HNRNPA1,54162,14.29596950661593
HNRNPA1,54163,13.327687499548107
HNRNPA1,54166,14.361032016305261
HNRNPA1,54167,13.198924425529189
HNRNPA1,54170,14.231869664829384
HNRNPA1,54171,13.469463908010962
HNRNPA1,54338,13.107109092554705
HNRNPA1,54339,14.19804437429981
HNRNPA1,54342,13.940207787074002
HNRNPA1,54343,13.733779692278262
HNRNPA1,54346,14.260012977018283
HNRNPA1,54347,15.187855270176899
HNRNPA1,54350,12.66716228072629
HNRNPA1,54351,14.630425116593496
HNRNPA1,54354,13.164727664192686
HNRNPA1,54355,12.379855996938453
HNRNPA1,54358,13.208144282396935
HNRNPA1,54359,12.991551532405921
HNRNPA1,54362,13.863353983972349
HNRNPA1,54363,13.998106494500789
HNRNPA1,54366,13.695818216986016
HNRNPA1,54367,13.528564096624159
HNRNPA1,54370,14.546184384768695
HNRNPA1,54371,13.381470076613555
HNRNPA1,54374,13.587623957249656
HNRNPA1,54375,14.23526519849078
HNRNPA1,54406,14.094330729276548
HNRNPA1,54407,13.703555851700408
HNRNPA1,54410,14.407313776470392
HNRNPA1,54411,12.809442524791319
HNRNPA1,54414,13.960227670749186
HNRNPA1,54415,13.678931603217643
HNRNPA1,54418,14.024627830417682
HNRNPA1,54419,14.1487720068173
HNRNPA1,54422,14.643035512771739
HNRNPA1,54423,13.07691776324565
HNRNPA1,54426,14.258256286199524
HNRNPA1,54427,13.853442520657334
HNRNPA1,54594,14.03824354717796
HNRNPA1,54595,13.922010314139804
HNRNPA1,54598,13.633142652297451
HNRNPA1,54599,13.676284280047529
HNRNPA1,54602,14.029035485737161
HNRNPA1,54603,14.266566893260505
HNRNPA1,54606,12.661634537343843
HNRNPA1,54607,13.999894022192516
HNRNPA1,54610,14.497980377866863
HNRNPA1,54611,14.062115925161523
HNRNPA1,54614,13.902075675910785
HNRNPA1,54615,13.361731966627199
HNRNPA1,54618,14.719995866045043
HNRNPA1,54619,13.492413167762543
HNRNPA1,54622,13.19213593164052
HNRNPA1,54623,14.08652083609763
HNRNPA1,54626,13.833406524585536
HNRNPA1,54627,13.90756654901938
HNRNPA1,54630,14.243556955010552
HNRNPA1,54631,13.770979797401854
HNRNPA1,54662,14.0771927348089
HNRNPA1,54663,13.310123306762872
HNRNPA1,54666,13.512733488849873
HNRNPA1,54667,14.008647789775674
HNRNPA1,54670,14.909851270869856
HNRNPA1,54671,13.831887197537178
HNRNPA1,54674,13.266074675359201
HNRNPA1,54675,13.60145751967944
HNRNPA1,54678,13.687790602969496
HNRNPA1,54679,13.326399226329244
HNRNPA1,54682,13.306013250263113
HNRNPA1,54683,14.061792814546202
HNRNPA1,54850,13.475396685905775
HNRNPA1,54851,14.107735776184851
HNRNPA1,54854,13.810451496602639
HNRNPA1,54855,12.971259565155206
HNRNPA1,54858,13.25446076719112
HNRNPA1,54859,13.639338245555418
HNRNPA1,54862,14.136642578525144
HNRNPA1,54863,13.853756423263148
HNRNPA1,54867,14.184560263000245
HNRNPA1,54870,14.67838869646459
HNRNPA1,54871,14.540904996040522
HNRNPA1,54874,12.885004872633584
HNRNPA1,54875,13.185177562275074
HNRNPA1,54878,14.294701175413515
HNRNPA1,54879,13.546471834727503
HNRNPA1,54882,13.859491697714107
HNRNPA1,54883,14.147449730835692
HNRNPA1,54886,14.765569766573323
HNRNPA1,54887,14.14284282314866
HNRNPA1,54918,12.80033474902855
HNRNPA1,54919,13.936706395861044
HNRNPA1,54922,14.175853004981498
HNRNPA1,54923,13.894218538929236
HNRNPA1,54926,13.566980992196973
HNRNPA1,54927,14.320516461590742
HNRNPA1,54930,13.693631496224073
HNRNPA1,54931,13.554725966774019
HNRNPA1,54934,12.83284956381786
HNRNPA1,54935,13.869691858227775
HNRNPA1,54938,14.273664415405433
HNRNPA1,54939,14.19210743331117
HNRNPA1,55106,13.825321847100906
HNRNPA1,55107,13.416728498504224
